,rx2,rx3,rx4,rx5,rx6,rx7,rx8,rx9,rx10,rx11,rx12,rx13,rx14,rx15
1978-09,-0.01672231640433047,-0.02804653056173431,-0.03716963595401212,-0.04507671647759493,-0.052060464609408316,-0.05829028296947718,-0.06389040155512174,-0.06896312606826734,-0.07358663415124209,-0.07782921892334366,-0.08174899813293335,-0.08539797746286314,-0.08881311477340732,-0.092032226528252
1978-10,-0.01815855497381289,-0.028801786229165443,-0.03744996796096625,-0.04525094842195209,-0.052483690750509425,-0.05928030654843725,-0.06571268525020299,-0.07183603280349182,-0.07768732481688066,-0.08330380665158856,-0.08871263803615127,-0.09394540204573623,-0.09901972570461172,-0.10396023977188071
1978-11,-0.025311848521258843,-0.037925404936681346,-0.045751643711562685,-0.05231193623223168,-0.058285480758874304,-0.0638676619460236,-0.06915097969756545,-0.07418471467113709,-0.0789935335878535,-0.08360328571839179,-0.08802504449024526,-0.09227485420681383,-0.09637087150942646,-0.10032623251386363
1978-12,-0.02629487740138798,-0.041015067323950376,-0.04974328343854829,-0.05677289738558561,-0.06318442082435805,-0.06925746964120909,-0.07507310472003079,-0.08066346038671705,-0.08604248380809962,-0.09120956872532375,-0.09617712450538132,-0.10094241987691095,-0.10552485123953396,-0.10992565331133655
1979-01,-0.024950350633077392,-0.03853159187894639,-0.045593742117660964,-0.050852482560237035,-0.05552769887540405,-0.05989676317171399,-0.06402457042481348,-0.06792638040956975,-0.07159981695470309,-0.07504740051284241,-0.07826515961019863,-0.08126011249218569,-0.08404067822657978,-0.08661554880549824
1979-02,-0.022662363438674765,-0.033357211172411104,-0.03979703042681141,-0.04514189248831215,-0.05001475642255386,-0.054581863979711355,-0.05890139857377719,-0.06299683504887701,-0.06688021413669072,-0.07055995517449859,-0.07404303346253682,-0.07733650022052897,-0.08044329078831111,-0.08338786296912747
1979-03,-0.025537695437125092,-0.04010895706673467,-0.04991407229957876,-0.0583078511161384,-0.06615228684424163,-0.07368986025770877,-0.08100239643414682,-0.08811798432014176,-0.0950442356688096,-0.10178825808843625,-0.1083498388271662,-0.11473281011941493,-0.12094143779845037,-0.12697974121633174
1979-04,-0.023210612273124022,-0.03767269158941947,-0.047867625071918794,-0.05652565538432683,-0.06458216369058307,-0.07234866097133573,-0.07993514412574154,-0.08737747038863987,-0.09469303405797329,-0.1018878008417739,-0.10896400888623547,-0.1159215216285465,-0.12276437320434702,-0.12949895048942114
1979-05,-0.018143765842276508,-0.02799282114190976,-0.03465202169567733,-0.04044249012551825,-0.04595638941370339,-0.05134567007105712,-0.05664219743793227,-0.06185112137984133,-0.06696154698014219,-0.07196753392279157,-0.0768604591628462,-0.08163487907212451,-0.08629221604525737,-0.09082990344992513
1979-06,-0.009165702381074154,-0.010534078027149358,-0.010680375677660035,-0.010549056634392654,-0.010329798088646551,-0.010076594967914097,-0.00979941601223334,-0.009493026886629622,-0.00914453046189483,-0.008742582437637154,-0.008278056579173635,-0.0077421902885762214,-0.007131599431940791,-0.006438153211277768
1979-07,-0.004672228403563374,-0.0024083585127818745,0.00035445603578433335,0.003217961093308786,0.006069070411243117,0.008875878841724909,0.011652532604790928,0.014423780844631136,0.017219569658497982,0.020070646679633555,0.022999278614072905,0.02602772918063566,0.02916544273122219,0.03242667455692955
1979-08,-0.01124424482320939,-0.01346651155485592,-0.014544070122887985,-0.015435624645481798,-0.01629665190371493,-0.01716042618175179,-0.018018758624192423,-0.018852226071395323,-0.019632140313174895,-0.02033732873605843,-0.020940363498992712,-0.02141953602083986,-0.02176541624737243,-0.021964836806802217
